code,final,baseline,logPOP,dPOP,0-19,20-39,40-59,60-79,80+,d1PHHS,d2PHHS,d3PHHS,d4PHHS,d5PHHS,d6+PHHS,dHHS,dCER,days_since_100+_cases,cases
E07000150,0.079183705,-0.799024,-0.7687697,-0.41592798,2.4892385,-1.5564033,-0.70123714,-0.9999708,-1.329201,-0.614906,-0.9877517,-1.1970925,-1.2427713,-0.630155,-1.0014701,-1.3548146,-0.22363012,-1.3536611,1.7045215
E07000151,-0.050846018,-0.799024,-0.8696186,-1.4824636,-0.09335488,-0.79629666,-1.2951531,-1.0720143,-0.31279778,-0.6003747,-0.9972835,-0.7839974,-1.2726178,-0.48188335,-0.93133855,-1.3187783,-1.3503532,-1.3491079,1.674939
E07000152,-0.27096164,-0.799024,-0.9158378,-1.2268342,0.28605267,-0.75102955,-1.1319795,-1.0824896,-0.08922062,-0.6116163,-0.9937612,-0.7678862,-1.272636,-0.32206795,-0.9482058,-1.2693988,-1.2034054,-1.3417401,1.5401456
E07000153,-0.16955955,-0.799024,-0.94293904,-0.7099657,1.0420252,-1.1179558,-0.8576629,-1.1053159,-0.49130455,-0.5342007,-0.99990904,-0.9475193,-1.2627196,-0.3411305,-0.9657209,-1.1576664,-0.4412111,-1.320925,1.4806358
E07000154,0.682588,-0.799024,-1.0331693,-0.2964217,2.184011,-1.6208948,-0.5981837,-1.0067862,-0.9203605,-0.4810665,-0.9882523,-0.916261,-1.1635352,-0.5754772,-1.0617965,-1.2178416,-0.7825631,-1.2897086,1.2744194
E07000155,-0.9642247,-0.799024,-0.90991443,-1.3869486,0.15850683,-0.63604647,-1.5963396,-1.0811071,-0.25164,-0.5621628,-0.9968393,-0.8308656,-1.1409178,-0.48152965,-0.8973996,-1.3808802,-0.3019579,-1.339917,1.5891274
E07000156,0.012222866,-0.799024,-0.83820236,-0.6529187,1.2193681,-0.98363924,-0.7894018,-1.1037515,-0.4261135,-0.50013095,-1.0002049,-0.9900793,-1.2193159,-0.40402725,-1.0021782,-1.1427889,-0.4341354,-1.3521677,1.6232157
E07000163,0.13042301,-0.799024,-0.59565586,-2.1649013,-0.43838587,-0.3345014,-0.91821223,-0.80412614,1.0538852,-0.31369638,-0.9358806,-0.4172169,-0.87041163,-0.1036457,-0.93110865,-0.8303358,-0.9155274,-1.3417401,1.6661791
E07000164,-0.7133682,-0.799024,-0.9037492,-1.9146091,-0.4425385,-0.496141,-0.9939183,-0.8825824,0.8400732,-0.5643235,-0.971739,-0.85618615,-1.1995839,-0.13543497,-0.887365,-1.0582081,-1.0795845,-1.3264216,1.5312493
E07000165,-0.6763896,-0.799024,-1.0252296,-1.5091219,-0.2054966,-0.4860494,-1.2702098,-1.0469304,0.7974309,-0.539817,-0.98705673,-0.7334063,-1.240023,-0.16471215,-0.87612647,-1.0511038,-1.3239459,-1.317985,1.3004961
E07000166,-0.61520535,-0.799024,-0.53335375,-2.281664,-0.41520846,-1.2583004,-0.6510816,-1.0665436,0.014051985,-0.5920322,-0.9982132,-0.18113256,-1.1243231,-0.18863142,-0.87756085,-1.1859155,-0.14194563,-1.3512591,1.8651811
E07000167,-0.83960843,-0.799024,-0.56361544,-2.3459804,-0.4137156,-0.43423218,-0.88537174,-0.8086873,0.9070075,-0.49275196,-0.92416894,-0.44490945,-0.9285108,-0.1345946,-0.9358019,-0.9404481,-1.115229,-1.3554784,2.089777
E07000168,0.17371723,-0.799024,-0.96438444,-1.450812,-0.43341216,-0.5701425,-0.6457318,-0.7924853,0.9413845,0.07837521,-0.9536531,-0.48397917,-0.4291054,0.015607553,-0.984358,-0.65331966,-1.109004,-1.3264216,1.3364146
E07000169,-0.704166,-0.799024,-0.8941519,-1.3734974,-0.17509928,-0.9201624,-1.2021904,-1.0859263,-0.22781976,-0.6002133,-0.99299794,-1.1490271,-1.2713859,-0.21124935,-0.9378013,-1.2948997,-0.30416098,-1.3491079,1.4370297
E07000170,-0.008382707,-0.799024,-0.9990363,-0.34544563,0.09336828,-1.2283491,-0.82720083,-1.1050159,-0.4391497,-0.5674411,-0.99613404,-1.2076244,-1.1887649,-0.15431984,-0.9416511,-1.1383073,-0.45150864,-1.3264216,1.3007993
E07000171,0.056142308,-0.799024,-0.98230827,-1.2305017,-0.31385568,-0.8522669,-0.97705454,-1.0462655,0.09711134,-0.5759842,-0.99165,-1.0417227,-1.1806319,-0.15890089,-0.89731956,-1.0970967,-1.3213309,-1.3264216,1.2932931
E07000172,0.276013,-0.799024,-0.9750149,-0.30807173,-0.42762327,-1.2849268,-0.736869,-1.0910424,0.14224091,-0.5674538,-0.9924978,-1.127055,-1.2619854,-0.17177042,-0.8902798,-1.134061,-0.28057927,-1.317985,1.3121092
E07000173,0.0049549574,-0.799024,-0.98409873,-0.38588348,-0.28308654,-1.052784,-0.93381536,-1.0917987,0.15776941,-0.4627816,-0.99212164,-1.0896512,-1.1926507,-0.20410718,-0.9157632,-1.0368162,-0.22870764,-1.3117129,1.3052611
E07000174,-0.23730902,-0.799024,-0.9646509,-0.30831957,-0.09298013,-1.2932643,-0.750947,-1.1041819,-0.26168433,-0.50691855,-0.99813676,-1.2112397,-1.1703776,-0.15781282,-0.93972856,-1.0946054,-0.35583577,-1.3417401,1.3358268
E07000175,-0.24313481,-0.799024,-0.9907097,-1.217346,-0.24636707,-0.8894049,-0.87988985,-1.051271,0.1004777,-0.5580401,-0.98856056,-0.8991571,-1.165868,-0.29690868,-0.92388445,-1.0951407,-1.0780905,-1.3314128,1.3310808
E07000176,-0.3292389,-0.799024,-0.9838847,-0.9403723,-0.13257992,-0.94186014,-1.0121171,-1.0972464,0.33452997,-0.6091534,-1.0002363,-0.592379,-1.2198864,-0.32133156,-0.94394666,-1.2637421,-1.143426,-1.3289818,1.3150293
E07000177,-0.99296755,-0.799024,-1.0196656,-1.0188448,0.62465584,-1.2030956,-0.9093626,-1.0974331,-0.21297845,-0.5924984,-0.9940473,-0.9622394,-1.2529919,-0.39992726,-1.0359875,-1.4053253,-1.1961637,-1.3013176,1.4055493
E07000178,-1.4383482,-0.799024,-1.0225104,-0.3276289,0.6510747,-2.5625675,-0.31718308,-0.61416066,-1.1652733,-0.5580013,-0.7227779,-0.056141328,-0.8273267,-0.5470539,-1.0931617,-1.3236077,1.1908305,-1.2897086,1.3073685
E07000179,-1.121816,-0.799024,-1.013442,-1.1488843,0.22484474,-0.78703725,-1.131256,-1.0993614,0.33313435,-0.6005756,-0.998828,-0.6332275,-1.1335258,-0.49334514,-0.9438643,-1.3730288,-1.17474,-1.3013176,1.5063636
E07000180,-0.6864877,-0.799024,-1.0069891,-1.0761831,0.3165779,-1.0387814,-0.8559013,-1.1061755,0.22819719,-0.6152744,-1.0001132,-0.8813724,-1.2663499,-0.3293756,-0.96432817,-1.2917522,-1.2918599,-1.3049177,1.5761989
E07000181,-0.7209183,-0.799024,-0.9670258,-1.3503587,-0.13944897,-0.9266589,-0.89593744,-1.088024,0.40673536,-0.6151296,-0.997427,-0.7978727,-1.2710645,-0.32913306,-0.9221558,-1.2523656,-1.2422087,-1.3117129,1.6247388
E07000187,-1.8627403,-0.799024,-0.9784135,-1.3428415,-0.08331965,-0.58663684,-0.944955,-1.0224988,0.5063335,-0.4961906,-0.99811894,-0.53795224,-1.1717887,-0.4180037,-0.94883823,-1.0663022,-1.410167,-1.3363763,1.89357
E07000188,-0.76102406,-0.799024,-0.9926755,-1.1155576,-0.2207444,-0.71673334,-0.7481809,-1.0028511,0.5196947,-0.5559844,-0.98440313,-0.67955244,-1.1676507,-0.37330925,-0.98725754,-1.12675,-0.61640966,-1.3379743,1.5713795
E07000189,-1.818032,-0.799024,-1.0276524,-1.2611992,-0.3699834,-0.6714787,-0.6506409,-0.93749934,0.7570338,-0.48739678,-0.971959,-0.5425558,-1.0890893,-0.2346135,-0.9523158,-1.0054079,-1.0854199,-1.3465067,1.5619891
E07000192,0.5036889,-0.7990251,-0.93911105,-0.32671502,-0.26151848,-1.2852813,-0.9667179,-1.1059406,-0.36842918,-0.6090987,-0.9992523,-1.2111179,-1.2695454,-0.29770008,-0.9456908,-1.269892,-0.242715,-1.3179841,1.3582329
E07000193,0.35729006,-0.7990251,-0.9855497,-0.90282196,0.3542637,-1.1547939,-0.81177485,-1.1063466,-0.17611165,-0.5477495,-0.99646145,-0.9504852,-1.1587185,-0.42460617,-1.0641001,-1.222836,-1.0136771,-1.3049167,1.2958218
E07000194,0.55260926,-0.799024,-0.95131284,-0.8882357,-0.43016806,-0.7829613,-0.8938285,-0.9917194,0.29098922,-0.5837886,-0.98970616,-0.9835529,-1.2701147,-0.34817597,-0.9366981,-1.3159518,-0.99417967,-1.297584,1.3578551
E07000195,0.31685176,-0.799024,-1.0020748,-0.54936296,-0.43357775,-1.5013396,-0.6031641,-1.1006904,0.11932577,-0.43166593,-0.9993992,-1.0968488,-1.1336284,-0.17620869,-0.90814245,-1.0156795,-1.4670299,-1.320925,1.2779781
E07000196,0.5585156,-0.799024,-0.9724815,-0.9667022,-0.40999675,-0.7923551,-0.98789895,-0.9631944,0.5592019,-0.60783386,-0.9970538,-0.96146667,-1.2398598,-0.2769185,-0.8818802,-1.2872492,-1.0269938,-1.2937168,1.3005352
E07000197,0.18425089,-0.799024,-1.0092078,-1.0878233,-0.45461854,-1.0347055,-0.8749736,-1.0529451,0.23040174,-0.52228516,-0.9937604,-0.91528916,-1.2184467,-0.14811593,-0.9019989,-1.0568839,-1.2996651,-1.3264216,1.2870965
E07000198,0.24120624,-0.799024,-0.9331648,-1.277824,-0.4609331,-0.57294023,-1.1109238,-0.9159053,0.44303343,-0.5543778,-0.97659856,-0.97341126,-1.2441953,-0.08380239,-0.8821794,-1.0659971,-0.5522195,-1.3379743,1.3593804
E07000199,1.1481667,-0.799024,-0.81805164,-0.28507334,0.40169674,-1.2629577,-0.7051054,-1.1032597,-0.71298534,-0.61499846,-0.9958775,-1.2115504,-1.2673037,-0.45336825,-0.9877055,-1.3493874,-0.2163729,-1.3149154,1.4180895
E07000200,-1.1051536,-0.799024,-0.90496284,-1.3499409,-0.42692363,-0.43061158,-0.8679545,-0.9033687,0.89411485,-0.5584914,-0.96797067,-0.53613013,-1.207954,-0.3451694,-0.8975747,-1.077681,-0.9679516,-1.3478632,1.8272134
E07000202,-0.8465125,-0.799024,-1.0108002,-0.33291975,0.88395035,-1.6831754,-0.5557055,-1.045414,-0.29578382,-0.30207804,-0.9924416,-1.0237906,-1.1127743,-0.3831997,-1.0323371,-1.0585027,-0.800144,-1.317985,1.47021
E07000203,-0.9104959,-0.799024,-0.9468405,-1.5390913,-0.45238453,-0.64546555,-0.89319766,-0.9410828,0.48199683,-0.61263484,-0.9636452,-0.3648926,-1.2724371,-0.4015895,-0.9283546,-1.2342333,-0.81690407,-1.3465067,2.0027726
E07000207,-0.8431331,-0.799024,-1.0099393,-0.30580258,2.5220575,-0.50856775,-1.9309444,-1.077313,0.22689156,-0.6116105,-0.95403445,-0.6618908,-0.7897474,-0.725008,-0.9409205,-1.4025297,-0.48031092,-1.2855674,1.4527768
E07000208,0.0057339305,-0.799024,-0.841259,-0.28197065,1.5070523,-0.94602287,-1.1330132,-1.0891174,-0.046935868,-0.6037064,-0.9420238,-0.92943215,-0.8422323,-0.68555963,-0.9662115,-1.4545869,-0.808535,-1.3083802,1.6576365
E07000209,-1.0284574,-0.799024,-1.0188739,-0.6004128,0.12742087,-1.8287908,-0.5667094,-1.0408926,-0.31808192,-0.61133003,-0.9736283,-0.6998569,-1.236481,-0.5680288,-0.94969136,-1.3611374,-1.3639404,-1.3013176,1.4218283
E07000210,-0.087805495,-0.799024,-0.884785,-0.8455652,-0.22838053,-0.42044106,-1.4337348,-1.053843,0.93909734,-0.53778476,-0.99916965,-0.5992061,-1.2542615,-0.49614057,-0.9415723,-1.1973217,-0.87080836,-1.3083802,1.6679134
E07000211,-0.08805876,-0.799024,-1.0187898,-0.3474695,0.8946514,-1.0673977,-1.1078969,-1.0846711,0.053524897,-0.6140142,-0.9729469,-0.7887029,-1.1441892,-0.5636787,-0.9666389,-1.3613459,-1.3498152,-1.2768652,1.4263053
E07000212,-0.47345996,-0.799024,-0.8886334,-0.3508774,-0.116927475,-1.8414466,-0.58636916,-1.0359524,-0.09760481,-0.542796,-0.9635172,-0.7655822,-1.2721441,-0.48563436,-0.9889079,-1.2379273,-1.4619725,-1.3264216,1.4932348
E07000213,-0.008911785,-0.799024,-0.9364627,-0.2796427,0.2808405,-1.1498616,-1.0636774,-1.0947212,0.12982431,-0.5803249,-0.973015,-1.1288807,-1.2434249,-0.62491965,-0.98042,-1.3149782,-0.30396217,-1.323736,1.4906992
E07000214,-1.0469966,-0.799024,-0.8930152,-0.3994428,0.2728547,-0.82860756,-1.4592159,-1.1060998,0.26539993,-0.4923882,-0.9769627,-0.776658,-0.96818656,-0.6482279,-1.005116,-1.496243,-1.1535157,-1.3117129,1.6278051
E07000215,-0.15935825,-0.799024,-0.88604766,-0.821676,0.32256186,-0.7674905,-1.1245819,-1.1007687,0.37640557,-0.6149751,-0.987942,-0.5616436,-1.1518258,-0.56587076,-0.9828261,-1.370799,-1.3478699,-1.317985,1.7083925
E07000216,-1.0206064,-0.799024,-0.99689543,-0.8041644,1.1644484,-0.4609015,-1.1233706,-1.0996104,0.81242746,-0.6076556,-0.9961834,-0.5161195,-1.270811,-0.61023414,-0.93508536,-1.2675173,-1.4781619,-1.3117129,1.5367726
E07000217,-0.4427096,-0.799024,-0.9426178,-0.29398173,1.4600791,-1.074362,-1.1826959,-1.0575404,-0.11236367,-0.6129594,-0.94912684,-0.8412973,-1.1607486,-0.7675369,-1.0755302,-1.4615713,-0.37101907,-1.3289818,1.5120912
E07000218,0.8079726,-0.799024,-0.70609313,-1.0846496,-0.399394,-0.89734894,-1.0414778,-1.0510426,0.09561916,-0.6148577,-0.9994867,-1.1339549,-1.2724434,-0.4142031,-0.93087876,-1.2813379,-0.28381276,-1.3314128,1.5093344
E07000219,0.42239842,-0.799024,-1.0013342,-0.29076147,0.37179035,-1.2366972,-0.69470084,-1.1049094,-0.3484646,-0.55932134,-0.99598545,-1.1936749,-1.2552155,-0.3947926,-1.00433,-1.2302489,-0.21848315,-1.2937168,1.304035
E07000220,-0.46976703,-0.799024,-0.96038705,-0.9047489,0.7909881,-1.1341347,-0.83092296,-1.1026691,-0.048757453,-0.5809004,-1.0002068,-0.99179876,-1.2444719,-0.45300162,-0.9339125,-1.190918,-1.0363526,-1.3379743,1.4356507
E07000221,-0.40959263,-0.799024,-0.9996113,-1.4658561,-0.4653273,-0.550255,-0.96787804,-0.9561189,0.96525264,-0.5359944,-0.97193927,-0.7021469,-1.2551372,-0.15587825,-0.8814815,-1.0571532,-0.61879724,-1.3013176,1.4665118
E07000222,-0.4356724,-0.799024,-1.0150484,-0.63762873,-0.32994345,-1.6858716,-0.6036549,-1.0953633,0.055082962,-0.33788157,-1.0002726,-0.57472837,-1.2264154,-0.2803994,-1.0456795,-1.062688,-0.40137947,-1.3049177,1.3225291
E07000223,-1.3952119,-0.799024,-0.694375,-0.29842654,-0.2281357,-0.7168577,-0.88905156,-1.0540252,0.7764615,-0.28281352,-0.99477214,-1.0049713,-1.1877964,-0.02089137,-0.9156695,-0.9062081,-0.58254856,-1.3512591,2.3131835
E07000224,-1.7238466,-0.799024,-1.024955,-0.4845816,-0.4155341,-0.57230264,-0.578328,-0.82879645,1.560909,-0.12725438,-0.9627395,-0.3911482,-0.8044591,-0.049189795,-0.9471563,-0.74835056,-1.2658328,-1.3379743,1.6305119
E07000225,-1.4614471,-0.799024,-0.989353,-1.3510643,-0.46611416,-0.5590495,-0.6406089,-0.8972231,1.3976399,-0.2754249,-0.97692955,-0.17635968,-1.0616605,-0.2491963,-0.9351658,-0.87059456,-1.3126296,-1.3379743,1.6987875
E07000226,-0.7941815,-0.799024,-0.9732025,-0.28583097,2.103247,-1.7224377,-0.70586616,-0.8665227,-0.9270898,-0.6032945,-0.8986023,-1.0524118,-1.2415208,-0.89408326,-1.0910753,-1.4504087,-0.23084004,-1.3149154,1.603726
E07000227,-0.8891056,-0.799024,-1.0148377,-0.9828669,-0.1506825,-0.62797815,-1.1495135,-1.0630442,0.6020476,-0.5798667,-0.9997348,-0.6618113,-1.2546725,-0.29546317,-0.91660905,-1.1879672,-1.1221291,-1.3117129,1.5577155
E07000228,-0.46070242,-0.7990251,-1.0200013,-0.69431585,0.43413118,-0.7972057,-1.1526773,-1.1049953,0.3300708,-0.60744125,-0.99440354,-0.8438208,-1.2078387,-0.45712063,-0.94661283,-1.2986538,-1.0343285,-1.3013183,1.4771732
E07000229,-1.5431849,-0.7990251,-0.9675723,-0.32633013,-0.3608971,-0.9100264,-0.96979225,-1.0928531,0.86957675,0.22425199,-1.0001719,-0.5393187,-1.1638061,-0.09255062,-0.9665225,-0.7570315,-0.9075387,-1.3359076,1.8062516
E07000234,-0.08542918,-0.799024,-0.9341075,-0.68720156,-0.27315283,-0.77318484,-1.0058143,-1.0711967,0.665978,-0.6149289,-0.99974984,-0.8218582,-1.2428449,-0.28699198,-0.85261875,-1.2532222,-1.4368365,-1.3049177,1.4028885
E07000235,-1.3980668,-0.799024,-0.8286313,-1.4396529,-0.44517168,-0.28561264,-0.8548434,-0.80876136,1.3546315,-0.47366542,-0.9559685,-0.4200632,-0.9982495,-0.17727531,-0.91422355,-0.9391836,-1.4016093,-1.3359082,1.9026517
E07000236,0.2189631,-0.799024,-0.8724951,-0.29445457,0.6466628,-1.3621095,-0.6122785,-1.105506,-0.8167766,-0.6137082,-0.99913967,-1.027648,-1.2653083,-0.53997093,-1.0497351,-1.3442304,-0.21405192,-1.323736,1.4556338
E07000237,-1.0360502,-0.799024,-0.94494843,-0.3118387,0.12482918,-1.7309735,-0.6048258,-1.065746,-0.40334204,-0.40223643,-0.9977594,-0.8397749,-1.1986095,-0.3423358,-1.018296,-1.0936663,-1.0320058,-1.320925,1.4852729
E07000238,-0.6758105,-0.799024,-0.9992916,-1.1994504,-0.44608667,-0.56089455,-0.9166141,-0.9344709,0.6509994,-0.6137203,-0.96260715,-0.7714799,-1.2696227,-0.16808084,-0.9036857,-1.1659195,-0.53867507,-1.3083802,1.4866163
E07000239,0.19260004,-0.799024,-0.942276,-0.6240537,-0.42914104,-0.7916788,-0.7334919,-0.9681868,0.47288045,-0.42427644,-0.9752346,-1.0098779,-1.0868899,-0.12797873,-0.9036277,-0.96019685,-0.38410467,-1.3117129,1.4512687
E07000244,-0.46739018,-0.799024,-1.0344257,-1.1824696,-0.44803855,-0.4656401,-0.65161633,-0.86037034,1.2054368,-0.43213272,-0.95284456,-0.19375136,-1.0918727,-0.26485643,-0.94878215,-0.9484175,-0.90274185,-1.2937168,1.4179354
E07000245,-1.7484732,-0.799024,-1.0300722,-1.2698516,0.059978403,-1.3820567,-0.52594846,-1.1022124,0.31245935,-0.6055616,-0.9909262,-0.87480265,-1.1897873,-0.31201175,-0.93190163,-1.1647741,-1.3807126,-1.339917,1.5653962
E07000246,-1.9124801,-0.799024,-1.0222791,-1.4709368,-0.4398003,-0.71561533,-0.62493217,-0.95005476,1.0669785,-0.3878328,-0.98102117,-0.45000994,-0.9837346,-0.14951131,-0.94802916,-0.9240784,-1.4481583,-1.3359082,1.5807726
E08000001,1.2735746,-0.799024,-1.0396837,-0.2790435,1.9802152,-1.3209013,-0.6347952,-1.0907458,-0.699802,-0.3851718,-0.9644919,-0.95209247,-1.1371634,-0.5215982,-1.0933396,-1.2328731,-0.23013188,-1.2855674,1.3091679
E08000002,1.6880329,-0.799024,-1.0314984,-0.28027847,1.0029747,-1.2498049,-0.7279492,-1.1022383,-0.42283434,-0.43107796,-0.9829234,-1.0566977,-1.193509,-0.42973867,-1.0672011,-1.1896633,-0.4539448,-1.2855674,1.3026992
E08000003,0.20147435,-0.799024,-1.2280859,-0.4282402,1.6495471,-2.6116352,-0.3527282,-0.20774549,-1.99681,-0.20593186,-0.87435925,-0.63777333,-0.3036959,-0.6341286,-0.97238183,-1.1972569,-1.4192439,-1.2627553,1.095418
E08000004,2.077692,-0.799024,-1.033613,-0.28920734,3.5940287,-1.4091663,-0.55086935,-1.053219,-0.83586794,-0.5703744,-0.89948076,-0.95958036,-0.9864805,-0.69386536,-0.8916162,-1.4611732,-0.27480838,-1.2723045,1.3104362
E08000005,2.2077174,-0.799024,-1.0329944,-0.31060076,2.1429207,-1.4273089,-0.5968788,-1.0765082,-0.7953618,-0.39933383,-0.9357193,-0.8132066,-0.9738633,-0.7173103,-1.0377322,-1.3001148,-0.40512034,-1.2812846,1.3127642
E08000006,1.0254245,-0.799024,-1.0349718,-0.29002792,0.9559099,-2.1171885,-0.48731288,-0.92899567,-0.9952996,0.22222687,-0.990403,-0.95866805,-0.5309965,-0.19913016,-1.0657029,-0.80710196,-1.2177484,-1.2675983,1.3128685
E08000007,0.73426837,-0.799024,-1.0411241,-0.28126124,0.28456762,-1.0688198,-0.81344706,-1.1058427,0.20681751,-0.3509344,-0.9954093,-0.953307,-1.2614814,-0.39233363,-0.98426175,-1.0876497,-0.29062593,-1.2723045,1.3065234
E08000008,2.501864,-0.799024,-1.0331693,-0.2794332,0.75522506,-1.3252208,-0.7589206,-1.1014515,-0.6635747,-0.2483274,-0.98472327,-1.194694,-1.1200417,-0.27324352,-1.0475227,-1.0616617,-0.23720813,-1.2855674,1.3055643
E08000009,0.77517414,-0.799024,-1.033652,-0.27990666,1.6949253,-1.0785373,-1.0278894,-1.0680223,-0.14183494,-0.51973236,-0.9718043,-1.0201845,-1.2718861,-0.67154104,-1.0368236,-1.2822008,-0.21277799,-1.2723045,1.294167
E08000010,2.525542,-0.799024,-1.0518434,-0.2856265,0.051728632,-1.2101154,-0.920736,-1.1036267,-0.69907385,-0.49999717,-0.9994324,-1.2184471,-1.2609255,-0.1895679,-0.8960131,-1.1207128,-0.22026747,-1.2855674,1.3014256
